asin,title,author,description,text
1493773445,Hard to Love You,Megan Smith,,Hard to Love You by Megan Smith
1493788868,Try,Ella Frank,,Try by Ella Frank
1494204339,Catch Me,Claire Contreras,"Topics: Fiction, romance, general.","Catch Me by Claire Contreras. Topics: Fiction, romance, general."
149421590X,,,,149421590X
1494226405,,,,1494226405
149423355X,,,,149423355X
1494244381,Wrecked,Priscilla West,,Wrecked by Priscilla West
1494282011,Jake Undone,Penelope Ward,,Jake Undone by Penelope Ward
1494286084,Tainted,K. A. Robinson,"""The epic conclusion to Drake and Chloe's story""--Page 4 of cover.

Drake lost everything the day Chloe walked away from him. Feeling angry and hurt by her abandonment, he dives deeper into his cocaine use. Each day becomes a struggle for him. After his band is picked up by a recording studio in Los Angeles, things go from bad to worse. What happens to a man who has lost everything he ever truly cared about?","Tainted by K. A. Robinson. ""The epic conclusion to Drake and Chloe's story""--Page 4 of cover.

Drake lost everything the day Chloe walked away from him. Feeling angry and hurt by her abandonment, he dives deeper into his cocaine use. Each day becomes a struggle for him. After his band is picked up by a recording studio in Los Angeles, things go from bad to worse. What happens to a man who has lost everything he ever truly cared about?"
1494289105,,,,1494289105
149429169X,Gemini,Penelope Ward,,Gemini by Penelope Ward
1494297523,Reviving Izabel,J. A. Redmerski,,Reviving Izabel by J. A. Redmerski
1494374560,Vip,M. Robinson,,Vip by M. Robinson
1494376644,Being Julia,Sandi Lynn,,Being Julia by Sandi Lynn
1494407752,Bound,Brenda Rothert,,Bound by Brenda Rothert
1494443252,When I Break,Kendall Ryan,,When I Break by Kendall Ryan
149446747X,Seeing Stars,J. Sterling,,Seeing Stars by J. Sterling
1494469170,One to Hold,Tia Louise,,One to Hold by Tia Louise
1494482320,Alluring Seduction,Skye Turner,,Alluring Seduction by Skye Turner
1494488558,,,,1494488558
1494714361,Two to Tango,Mimi Strong,,Two to Tango by Mimi Strong
1494722631,,,,1494722631
1494724693,Until Lilly,Aurora Rose Reynolds,"Topics: Fiction, erotica, general.","Until Lilly by Aurora Rose Reynolds. Topics: Fiction, erotica, general."
149473592X,Beck,Harper Sloan,,Beck by Harper Sloan
1494751534,Rare and Precious Things,Raine Miller,,Rare and Precious Things by Raine Miller
1494755610,Too Consumed,Skyla Madi,,Too Consumed by Skyla Madi
1494774305,Forever Ours,Cassia Leo,,Forever Ours by Cassia Leo
1494783827,Lucky Number Four,Amanda Jason,,Lucky Number Four by Amanda Jason
1494794357,Changing His Game,Justine Elvira,,Changing His Game by Justine Elvira
1494807017,Never Been Ready,J. Berg,,Never Been Ready by J. Berg
149484172X,Ravage Me (Ravage MC #1),Ryan Michele,,Ravage Me (Ravage MC #1) by Ryan Michele
1494851636,Passion and ponies,Tara Sivec,"Topics: Erotic stories, Chocolate, Fiction, Romance fiction, Histoires érotiques.","Passion and ponies by Tara Sivec. Topics: Erotic stories, Chocolate, Fiction, Romance fiction, Histoires érotiques."
1494852039,Lie Next To Me,Sandi Lynn,,Lie Next To Me by Sandi Lynn
1494875713,Conflicted Love,Lola Stark,,Conflicted Love by Lola Stark
1494931451,Worth the Chance,Vi Keeland,,Worth the Chance by Vi Keeland
1494937115,Keep Me,Faith Andrews,,Keep Me by Faith Andrews
1494957612,Fierce,Clarissa Wild,"**Fight for your dreams. Fight for your life. Fight for love.**

Nerdy girl Autumn Blakewood is the prime example of a goody two-shoes. She studies every night, is never late for class, and always follows the rules. She has never felt the need to step out of her comfort zone. That is, until she meets Hunter.

Hunter Bane is a cocky, confident bad-boy, who's nothing but trouble. He’s a dangerous distraction to everyone around him. Sexy and strong, Hunter enjoys the swooning effect he has on women. Especially those who aren't used to attention, like Autumn.

Autumn finds it hard not to give into Hunter’s advances, even though it all seems like a game to him. Trying to understand him is impossible, because he shrouds himself in mystery.
What she doesn't know is that Hunter has more baggage than anyone should have to carry. When she discovers he's in an illegal frat club to save the one person that matters to him, Autumn realizes this could mean the end of her undeniable connection to him. Even their lives are at risk.
But it's too late to turn back now ...","Fierce by Clarissa Wild. **Fight for your dreams. Fight for your life. Fight for love.**

Nerdy girl Autumn Blakewood is the prime example of a goody two-shoes. She studies every night, is never late for class, and always follows the rules. She has never felt the need to step out of her comfort zone. That is, until she meets Hunter.

Hunter Bane is a cocky, confident bad-boy, who's nothing but trouble. He’s a dangerous distraction to everyone around him. Sexy and strong, Hunter enjoys the swooning effect he has on women. Especially those who aren't used to attention, like Autumn.

Autumn finds it hard not to give into Hunter’s advances, even though it all seems like a game to him. Trying to understand him is impossible, because he shrouds himself in mystery.
What she doesn't know is that Hunter has more baggage than anyone should have to carry. When she discovers he's in an illegal frat club to save the one person that matters to him, Autumn realizes this could mean the end of her undeniable connection to him. Even their lives are at risk.
But it's too late to turn back now ..."
1494962772,Undone,Rebecca Shea,"""I've found it's easier to share my body but not my soul. I need no one, yet I crave her. Self-assured and independent, she doesn't need me--but she wants me, and undeniably I want her too. At war with myself as I battle the secrets of my past, I don't know if I can allow her to see the darkest parts of me, the parts I've left untouched--undone. As she chips away at the walls I've built for years, I fear those secrets will hold me hostage from love--forever.""--Page 4 of cover.","Undone by Rebecca Shea. ""I've found it's easier to share my body but not my soul. I need no one, yet I crave her. Self-assured and independent, she doesn't need me--but she wants me, and undeniably I want her too. At war with myself as I battle the secrets of my past, I don't know if I can allow her to see the darkest parts of me, the parts I've left untouched--undone. As she chips away at the walls I've built for years, I fear those secrets will hold me hostage from love--forever.""--Page 4 of cover."
149499738X,Every Second With You,Lauren Blakely,,Every Second With You by Lauren Blakely
1495200388,All the Pretty Poses,M. Leighton,,All the Pretty Poses by M. Leighton
1495269655,Twisted ties,K. A. Robinson,"Two years ago, Emma Preston walked away from Jesse Daniels and it is a decision she has regretted ever since. Emma enlists Jesse's former best friend, Andy, to help her search for him. Just when Emma thinks she has found Jesse, a dark secret and misunderstandings force them apart before they can reconnect.","Twisted ties by K. A. Robinson. Two years ago, Emma Preston walked away from Jesse Daniels and it is a decision she has regretted ever since. Emma enlists Jesse's former best friend, Andy, to help her search for him. Just when Emma thinks she has found Jesse, a dark secret and misunderstandings force them apart before they can reconnect."
1495281078,,,,1495281078
1495300978,Unravel,Calia Read,"""Committed to a psych ward against her will, Naomi Carradine knows there's been a huge mistake. But it's no use explaining the shocking and sensational events leading up to her confinement. When she tells others what she has witnessed, no one believes her, or remotely understands the extreme highs and lows she's experienced. Even her childhood sweetheart Lachlan seems to think Naomi is losing her mind and begins to pull away. With everyone convinced she's insane, and finding herself haunted by demons both real and imagined, Naomi starts to worry they may be right. With the help of a sensitive new psychiatrist, Naomi must face a traumatic past that may have fractured her reality ... and discover that even the purest of souls have darkness in them""--","Unravel by Calia Read. ""Committed to a psych ward against her will, Naomi Carradine knows there's been a huge mistake. But it's no use explaining the shocking and sensational events leading up to her confinement. When she tells others what she has witnessed, no one believes her, or remotely understands the extreme highs and lows she's experienced. Even her childhood sweetheart Lachlan seems to think Naomi is losing her mind and begins to pull away. With everyone convinced she's insane, and finding herself haunted by demons both real and imagined, Naomi starts to worry they may be right. With the help of a sensitive new psychiatrist, Naomi must face a traumatic past that may have fractured her reality ... and discover that even the purest of souls have darkness in them""--"
1495307352,Raw,Belle Aurora,A young woman falls for her stalker and a complicated relationship begins.,Raw by Belle Aurora. A young woman falls for her stalker and a complicated relationship begins.
1495327515,Fighting Temptation,K. C. Lynn,,Fighting Temptation by K. C. Lynn
1495340600,More than him,Jay McLean,"""We live in a world of darkness and shadows, where monsters hide and aim to ruin. And they did. They ruined us and turned our dreams into nightmares. But now we're back. And we're fighting. Not just for us, or for each other, but for our light""--Back cover","More than him by Jay McLean. ""We live in a world of darkness and shadows, where monsters hide and aim to ruin. And they did. They ruined us and turned our dreams into nightmares. But now we're back. And we're fighting. Not just for us, or for each other, but for our light""--Back cover"
1495356744,Changing Course,Aly Martinez,,Changing Course by Aly Martinez
1495373959,Sweet Rome,Tillie Cole,,Sweet Rome by Tillie Cole
149539090X,Archer's Voice,Mia Sheridan,"From New York Times bestselling author Mia Sheridan comes an emotional, slow burn romance about a woman desperate to hide and the man who sees through her walls, perfect for fans of Colleen Hoover and Lucy Score.

I wanted to lose myself in the small town of Pelion, Maine. To forget everything I had left behind. The sound of rain. The blood. The coldness of a gun against my skin. For six months, each breath has been a reminder that I survived--and my dad didn't. I'm almost safe again. But the moment I meet Archer Hale, my entire world tilts on its axis . . . and never rights itself again.

Until I trespass into his strange, silent, and isolated world, Archer communicates with no one. Yet in his whiskey-colored eyes, something intangible happens between us. There's so much more to him than just his beauty, his presence, or the ways his hands communicate with me. On me. But this town is mired in secrets and betrayals, and Archer is the explosive center of it all.

So much passion. And so much hurt. But it's only in Archer's silence that we might just find what we need to heal . . . and live.","Archer's Voice by Mia Sheridan. From New York Times bestselling author Mia Sheridan comes an emotional, slow burn romance about a woman desperate to hide and the man who sees through her walls, perfect for fans of Colleen Hoover and Lucy Score.

I wanted to lose myself in the small town of Pelion, Maine. To forget everything I had left behind. The sound of rain. The blood. The coldness of a gun against my skin. For six months, each breath has been a reminder that I survived--and my dad didn't. I'm almost safe again. But the moment I meet Archer Hale, my entire world tilts on its axis . . . and never rights itself again.

Until I trespass into his strange, silent, and isolated world, Archer communicates with no one. Yet in his whiskey-colored eyes, something intangible happens between us. There's so much more to him than just his beauty, his presence, or the ways his hands communicate with me. On me. But this town is mired in secrets and betrayals, and Archer is the explosive center of it all.

So much passion. And so much hurt. But it's only in Archer's silence that we might just find what we need to heal . . . and live."
1495416046,Transcendence,Shay Savage,"It's said that women and men are from two different planets when it comes to communication, but how can they overcome the obstacles of prehistoric times when one of them simply doesn't have the ability to comprehend language? Ehd's a caveman living on his own in a harsh wilderness. He's strong and intelligent, but completely alone. When he finds a beautiful young woman in his pit trap, it's obvious to him that she is meant to be his mate. He doesn't know where she came from, she's wearing some pretty odd clothing, and she makes a lot of noises with her mouth that give him a headache. Still, he's determined to fulfill his purpose in life - provide for her, protect her, and put a baby in her. Elizabeth doesn't know where she is or exactly how she got there. She's confused and distressed by her predicament and there's a caveman hauling her back to his cave home. She's not at all interested in Ehd's primitive advances and she just can't seem to get him to listen, no matter what she tries, getting her point across to this primitive, but beautiful, man is a constant - and often hilarious - struggle.","Transcendence by Shay Savage. It's said that women and men are from two different planets when it comes to communication, but how can they overcome the obstacles of prehistoric times when one of them simply doesn't have the ability to comprehend language? Ehd's a caveman living on his own in a harsh wilderness. He's strong and intelligent, but completely alone. When he finds a beautiful young woman in his pit trap, it's obvious to him that she is meant to be his mate. He doesn't know where she came from, she's wearing some pretty odd clothing, and she makes a lot of noises with her mouth that give him a headache. Still, he's determined to fulfill his purpose in life - provide for her, protect her, and put a baby in her. Elizabeth doesn't know where she is or exactly how she got there. She's confused and distressed by her predicament and there's a caveman hauling her back to his cave home. She's not at all interested in Ehd's primitive advances and she just can't seem to get him to listen, no matter what she tries, getting her point across to this primitive, but beautiful, man is a constant - and often hilarious - struggle."
149542118X,Therapy,Kathryn Perez,"Sometimes you have to get lost in order to be found ... I'm needy. I'm broken. Cutting breaks through my numbness, but only opens more wounds. Depression, bullying, self-harm ... that's my reality. Sex and guys ... my escape. The space between the truth and lies is blurred leaving me torn, lost and confused. And while the monsters that live in my head try to beat me - the two men that I love try to save me. This is my story of friendship, heartache and the grueling journey that is mental-illness.","Therapy by Kathryn Perez. Sometimes you have to get lost in order to be found ... I'm needy. I'm broken. Cutting breaks through my numbness, but only opens more wounds. Depression, bullying, self-harm ... that's my reality. Sex and guys ... my escape. The space between the truth and lies is blurred leaving me torn, lost and confused. And while the monsters that live in my head try to beat me - the two men that I love try to save me. This is my story of friendship, heartache and the grueling journey that is mental-illness."
1495423786,Carnage,Lesley Jones,,Carnage by Lesley Jones
1495459225,Seven Sons (Gypsy Brothers) (Volume 1),Lili Saint Germain,Topics: Romance.,Seven Sons (Gypsy Brothers) (Volume 1) by Lili Saint Germain. Topics: Romance.
1495472418,Interview with a master,Jason Luke,"""It's the interview like no other. It's the interview of a lifetime. It's THE interview with a Master. When Jonah Noble reveals details of his life within the world of BDSM, the tale he tells is intensely erotic, profoundly sensual, and brutally honest. This is His word. His way. There is only one question the man will not answer ...""--P. [4] of cover.","Interview with a master by Jason Luke. ""It's the interview like no other. It's the interview of a lifetime. It's THE interview with a Master. When Jonah Noble reveals details of his life within the world of BDSM, the tale he tells is intensely erotic, profoundly sensual, and brutally honest. This is His word. His way. There is only one question the man will not answer ...""--P. [4] of cover."
1495480534,Revenge,J J Knight,,Revenge by J J Knight
1495498530,Tattooed Dots,Kimberly Knight,,Tattooed Dots by Kimberly Knight
1495912183,Moore Than Forever,Julie Richman,,Moore Than Forever by Julie Richman
1495925927,This Regret,Victoria Ashley,,This Regret by Victoria Ashley
1495927857,Deviant,Callie Hart,,Deviant by Callie Hart
149594123X,Front & center,A. M. Madden,"Jack was a rock star on the way to fame. Leila was following her dream and joining his band as a back-up singer. An insane attraction sparked between them that they couldn't deny. Attraction quickly led to so much more. They ignored all the warnings and fell in love. When the couple embark on their tour, they couldn't be more excited to travel the country hand in hand on the way to stardom. The road ahead is filled with miles and miles of possibilities. Along with their band, Devil's Lair, they feel nothing could stop them. An angry ex-band-mate, a pregnant ex-girlfriend, and never-ending Internet gossip all attempt to wreak havoc on their developing relationship. New love does not mix well with stress, pressure and guilt. Together they face each and every challenge, stubbornly fighting for what they have. Will their determination be enough?","Front & center by A. M. Madden. Jack was a rock star on the way to fame. Leila was following her dream and joining his band as a back-up singer. An insane attraction sparked between them that they couldn't deny. Attraction quickly led to so much more. They ignored all the warnings and fell in love. When the couple embark on their tour, they couldn't be more excited to travel the country hand in hand on the way to stardom. The road ahead is filled with miles and miles of possibilities. Along with their band, Devil's Lair, they feel nothing could stop them. An angry ex-band-mate, a pregnant ex-girlfriend, and never-ending Internet gossip all attempt to wreak havoc on their developing relationship. New love does not mix well with stress, pressure and guilt. Together they face each and every challenge, stubbornly fighting for what they have. Will their determination be enough?"
1495960234,The Ex Games,J. S. Cooper,"""Handsome billionaire, Brandon Hastings was Katie Raymond's first love. They had a whirlwind romance that captivated her heart and took her on a sexual journey she never wanted to end. Their future together looked bright until Brandon found out that Katie was keeping a huge secret from him. Once he realized the truth, he broke her heart and she never saw him again. Seven years later, Katie has finally moved on and accepts the position of her dreams at Marathon Corporation as an executive manager. The only problem is, Brandon Hastings bought the business a month after she started working there. Now Katie has to fly to San Francisco to attend a company-wide orientation and she is scared that Brandon is going to fire her on sight. Little does she know that Brandon has lot more planned for her and this time he's the one keeping a secret""--Page 4 of cover.","The Ex Games by J. S. Cooper. ""Handsome billionaire, Brandon Hastings was Katie Raymond's first love. They had a whirlwind romance that captivated her heart and took her on a sexual journey she never wanted to end. Their future together looked bright until Brandon found out that Katie was keeping a huge secret from him. Once he realized the truth, he broke her heart and she never saw him again. Seven years later, Katie has finally moved on and accepts the position of her dreams at Marathon Corporation as an executive manager. The only problem is, Brandon Hastings bought the business a month after she started working there. Now Katie has to fly to San Francisco to attend a company-wide orientation and she is scared that Brandon is going to fire her on sight. Little does she know that Brandon has lot more planned for her and this time he's the one keeping a secret""--Page 4 of cover."
1495960390,The Ex Games,J. S. Cooper,"""What other secret is Brandon hiding? Seven years ago, Katie Raymond made a mistake that cost her the love of her life. Now, Brandon Hastings is back in her life and it seems like he is determined to make her pay for her previous mistakes. When Katie overhears a private conversation, she has no idea just how deep the secrets go. She gives, Brandon one last chance to prove his love to her, but when he violates her trust one last time, she doesn't think she can ever forgive him. But then, Brandon tells her the one thing that is guaranteed to turn her world upside down and she's not sure if her life will ever be the same again.""--Page 4 of cover.","The Ex Games by J. S. Cooper. ""What other secret is Brandon hiding? Seven years ago, Katie Raymond made a mistake that cost her the love of her life. Now, Brandon Hastings is back in her life and it seems like he is determined to make her pay for her previous mistakes. When Katie overhears a private conversation, she has no idea just how deep the secrets go. She gives, Brandon one last chance to prove his love to her, but when he violates her trust one last time, she doesn't think she can ever forgive him. But then, Brandon tells her the one thing that is guaranteed to turn her world upside down and she's not sure if her life will ever be the same again.""--Page 4 of cover."
1495979237,Consequences of Deception,Ella Fox,,Consequences of Deception by Ella Fox
149600082X,Rescued,Priscilla West,"Topics: Man-woman relationships, Fiction, Mixed martial arts, College students, Erotic stories.","Rescued by Priscilla West. Topics: Man-woman relationships, Fiction, Mixed martial arts, College students, Erotic stories."
149600938X,Pairing,Katie Ashley,,Pairing by Katie Ashley
1496010299,Music of the Soul,Katie Ashley,,Music of the Soul by Katie Ashley
1496015703,Craving Redemption,Nicole Jacquelyn,,Craving Redemption by Nicole Jacquelyn
1496026063,Tied With Me,Kristen Proby,,Tied With Me by Kristen Proby
1496088018,Deliver,Pam Godwin,,Deliver by Pam Godwin
149610692X,Spin,CD Reiss,,Spin by CD Reiss
1496109686,When I Surrender,Kendall Ryan,"Topics: Fiction, erotica, general.","When I Surrender by Kendall Ryan. Topics: Fiction, erotica, general."
1496116151,Enjoy Your Stay,Carmen Jenner,,Enjoy Your Stay by Carmen Jenner
1496129628,Frenched,Melanie Harlow,,Frenched by Melanie Harlow
1496135393,Broken Wings,Erika Ashby,"Topics: Fiction, romance, general, Fiction, war & military.","Broken Wings by Erika Ashby. Topics: Fiction, romance, general, Fiction, war & military."
1496145437,Uncaged,Harper Sloan,,Uncaged by Harper Sloan
1496146239,Destroyed,Pepper Winters,,Destroyed by Pepper Winters
1496177029,Private Club,J. S. Cooper,"Topics: Fiction, romance, erotic.","Private Club by J. S. Cooper. Topics: Fiction, romance, erotic."
149617707X,Beauty from Love,Georgia Cates,"Topics: Fiction, romance, general.","Beauty from Love by Georgia Cates. Topics: Fiction, romance, general."
1497382742,Fighting to Forget,J. B. Salsbury,"Topics: Fiction, romance, contemporary.","Fighting to Forget by J. B. Salsbury. Topics: Fiction, romance, contemporary."
1497383730,,,,1497383730
1497394333,Strings of the heart,Katie Ashley,"""Twenty year old, Allison Slater has been in love with her brother's bandmate, Rhys McGowan, since she was fifteen years old. But to him, she'll always be Jake's little sister and off limits. Now a college sophomore and licking her wounds from a bad breakup, she sets her sights on making Rhys see her as someone he could date ... maybe even love. Her opportunity comes when Rhys visits his parents in Savannah where she is attending college. But the night she's dreamed of turns to heart-break, and she realizes she'll never be the one for Rhys. For Rhys McGowan, his nightmare began when he woke up, naked and hung-over, next to his bandmate's little sister. Unable to remember a thing from the previous night, he only makes matters worse by lying to Allison about not being interested in her. The truth is he's spent the last year to ignore his body's reaction whenever Allison is around. His resolve is tested when Allison comes on tour with Runaway Train, as both Jake and Abby's nanny and to fulfill her fashion design internship. The more time he spends with her in the close quarters of the bus, the harder it is for him to resist. Will Rhys realize that having a relationship with Allison is worth fighting for even if it means that he has to fight his best friend for a chance?""--Cover.","Strings of the heart by Katie Ashley. ""Twenty year old, Allison Slater has been in love with her brother's bandmate, Rhys McGowan, since she was fifteen years old. But to him, she'll always be Jake's little sister and off limits. Now a college sophomore and licking her wounds from a bad breakup, she sets her sights on making Rhys see her as someone he could date ... maybe even love. Her opportunity comes when Rhys visits his parents in Savannah where she is attending college. But the night she's dreamed of turns to heart-break, and she realizes she'll never be the one for Rhys. For Rhys McGowan, his nightmare began when he woke up, naked and hung-over, next to his bandmate's little sister. Unable to remember a thing from the previous night, he only makes matters worse by lying to Allison about not being interested in her. The truth is he's spent the last year to ignore his body's reaction whenever Allison is around. His resolve is tested when Allison comes on tour with Runaway Train, as both Jake and Abby's nanny and to fulfill her fashion design internship. The more time he spends with her in the close quarters of the bus, the harder it is for him to resist. Will Rhys realize that having a relationship with Allison is worth fighting for even if it means that he has to fight his best friend for a chance?""--Cover."
1497435900,KNOX,Cassia Leo,"Topics: Man-woman relationships, Fiction.","KNOX by Cassia Leo. Topics: Man-woman relationships, Fiction."
149744814X,Out of the Shallows,Samantha Young,,Out of the Shallows by Samantha Young
1497454999,"Love, in English",Karina Halle,,"Love, in English by Karina Halle"
1497455049,Mud Vein,Tarryn Fisher,,Mud Vein by Tarryn Fisher
149745901X,Room for more,Beth Ehemann,"""Four years ago, my dreams were shattered in an instant. Three months ago, I found something I haven't had in years. Hope. That hope came in the form of a sexy, carefree hockey player named Brody Murphy. He swooped in and won me over with his big heart and the way he cared for me ... and my girls. When they look at him, the see the father they've never had. Now, my past and present are colliding and the outcome might just be too much for me to bear. Can I make the right decision when I've spent my whole life making the wrong ones?""--","Room for more by Beth Ehemann. ""Four years ago, my dreams were shattered in an instant. Three months ago, I found something I haven't had in years. Hope. That hope came in the form of a sexy, carefree hockey player named Brody Murphy. He swooped in and won me over with his big heart and the way he cared for me ... and my girls. When they look at him, the see the father they've never had. Now, my past and present are colliding and the outcome might just be too much for me to bear. Can I make the right decision when I've spent my whole life making the wrong ones?""--"
1497497132,Throttle Me,Chelle Bliss,,Throttle Me by Chelle Bliss
1497572207,Night after Night,Lauren Blakely,"Topics: Fiction, romance, contemporary.","Night after Night by Lauren Blakely. Topics: Fiction, romance, contemporary."
1497572320,After This Night,Lauren Blakely,,After This Night by Lauren Blakely
1497585368,Monster in His Eyes,J.M. Darhower,,Monster in His Eyes by J.M. Darhower
1499108826,Beautiful Ink,Nicole Reed,,Beautiful Ink by Nicole Reed
1499113129,Against All Odds,Angie McKeon,,Against All Odds by Angie McKeon
1499142978,Bender,Stacy Borel,"Topics: Fiction, romance, contemporary.","Bender by Stacy Borel. Topics: Fiction, romance, contemporary."
1499190433,Phenomenal X,Michelle A. Valentine,,Phenomenal X by Michelle A. Valentine
1499195303,,,,1499195303
1499198825,Gorgeous Chaos,T. K. Leigh,"Topics: Fiction, romance, general.","Gorgeous Chaos by T. K. Leigh. Topics: Fiction, romance, general."
1499290942,The Resurrection of Aubrey Miller,L.B. Simmons,,The Resurrection of Aubrey Miller by L.B. Simmons
1499291019,"It Ain't Me, Babe",Tillie Cole,,"It Ain't Me, Babe by Tillie Cole"
1499324855,Taming the Storm,Samantha Towle,,Taming the Storm by Samantha Towle
149934306X,Entice,Rachel Van Dyken,"Topics: Mafia, Fiction, Man-woman relationships, Romans, nouvelles, Relations entre hommes et femmes.","Entice by Rachel Van Dyken. Topics: Mafia, Fiction, Man-woman relationships, Romans, nouvelles, Relations entre hommes et femmes."
1499382642,Perfectly Damaged,E L Montes,,Perfectly Damaged by E L Montes
149958492X,Bend,K. Bromberg,"Topics: Fiction, erotica, general.","Bend by K. Bromberg. Topics: Fiction, erotica, general."
1499646704,Flat-out Celeste,Jessica Park,"Topics: First loves, Juvenile fiction, Teenage girls, College students, College juniors.","Flat-out Celeste by Jessica Park. Topics: First loves, Juvenile fiction, Teenage girls, College students, College juniors."
1499679106,Beloved,Corinne Michaels,"Catherine Pope has never been enough. Every man she has ever loved abandoned her--from her father to her fiancé. She finally accepted the fact she would never be enough to hold any man's heart and soul.

Then Catherine met Jackson Cole.

When her world literally collided with the sexy former Navy SEAL, everything she always believed is turned upside down and left scattered. He made her feel alive and desirable, consumed her with fierceness and loyalty--which completely unnerved her. Jackson got her in a way no one ever had, giving him the power to destroy her.

If she breaks down and gives him what's left of her battered heart--will he protect it? Or will Catherine become an irrelevant part of yet another man's life?

Will she get the one thing that has always evaded her - to finally be someone's beloved?","Beloved by Corinne Michaels. Catherine Pope has never been enough. Every man she has ever loved abandoned her--from her father to her fiancé. She finally accepted the fact she would never be enough to hold any man's heart and soul.

Then Catherine met Jackson Cole.

When her world literally collided with the sexy former Navy SEAL, everything she always believed is turned upside down and left scattered. He made her feel alive and desirable, consumed her with fierceness and loyalty--which completely unnerved her. Jackson got her in a way no one ever had, giving him the power to destroy her.

If she breaks down and gives him what's left of her battered heart--will he protect it? Or will Catherine become an irrelevant part of yet another man's life?

Will she get the one thing that has always evaded her - to finally be someone's beloved?"
1499707975,Scoring Wilder,R. S Grey,,Scoring Wilder by R. S Grey
1499752822,Twisted Together,Pepper Winters,,Twisted Together by Pepper Winters
1499764529,My Skylar,Penelope Ward,,My Skylar by Penelope Ward
149979178X,Burned,Tara Sivec,,Burned by Tara Sivec
1500167886,,,,1500167886
1500196169,Dirty Angels,Karina Halle,"For Luisa Chavez, former beauty queen, every day is a struggle to survive. Working as a waitress in Cabo San Lucas is her only hope until Salvador Reyes, depraved leader of a Mexican drug cartel, offers her a lifeline. Salvador wants Luisa as his prized wife, and she can't say no. Robbed of all her freedom, even the finest wines and most precious jewels can't make up for the ugliness and violence of her marriage. Desperate to escape, Luisa's wish comes true in the deadliest form: Javier Bernal, head of a rival cartel. Javier will stop at nothing to get what he wants. And he wants to take Luisa, use her, and ruin her. Unless she ruins him first.","Dirty Angels by Karina Halle. For Luisa Chavez, former beauty queen, every day is a struggle to survive. Working as a waitress in Cabo San Lucas is her only hope until Salvador Reyes, depraved leader of a Mexican drug cartel, offers her a lifeline. Salvador wants Luisa as his prized wife, and she can't say no. Robbed of all her freedom, even the finest wines and most precious jewels can't make up for the ugliness and violence of her marriage. Desperate to escape, Luisa's wish comes true in the deadliest form: Javier Bernal, head of a rival cartel. Javier will stop at nothing to get what he wants. And he wants to take Luisa, use her, and ruin her. Unless she ruins him first."
1500260290,Cooper,Harper Sloan,,Cooper by Harper Sloan
1500417483,Rhett,J. S. Cooper,"Topics: Fiction, romance, contemporary.","Rhett by J. S. Cooper. Topics: Fiction, romance, contemporary."
1605045535,Unleashed,Cherrie Lynn,"Topics: Man-woman relationships, fiction, Hawaii, fiction, Fiction, erotica, general.","Unleashed by Cherrie Lynn. Topics: Man-woman relationships, fiction, Hawaii, fiction, Fiction, erotica, general."
1609280806,Rock Me,Cherrie Lynn,"Candace has had enough of pleasing others. In an act of birthday rebellion, she sets out to please herself-- by walking into the tattoo parlor owned by her cousin's ex-boyfriend. All she wants is a little ink, and Brian's just the guy to give it to her. As soon as she submits to his masterful hands, though, the forbidden attraction she's always felt for him resurfaces ... Warning: This book contains explicit sex, naughty language, tattoos aplenty, family drama, a hot rock concert-- and a bad boy hero who's pierced in all the right places ...","Rock Me by Cherrie Lynn. Candace has had enough of pleasing others. In an act of birthday rebellion, she sets out to please herself-- by walking into the tattoo parlor owned by her cousin's ex-boyfriend. All she wants is a little ink, and Brian's just the guy to give it to her. As soon as she submits to his masterful hands, though, the forbidden attraction she's always felt for him resurfaces ... Warning: This book contains explicit sex, naughty language, tattoos aplenty, family drama, a hot rock concert-- and a bad boy hero who's pierced in all the right places ..."
1612186009,Crazy Little Thing,Tracy Brogan,"Topics: Fiction, romance, general.","Crazy Little Thing by Tracy Brogan. Topics: Fiction, romance, general."
1617980218,Existence,Abbi Glines,,Existence by Abbi Glines
1619215020,Leave Me Breathless,Cherrie Lynn,"Topics: Fiction, romance, erotica.","Leave Me Breathless by Cherrie Lynn. Topics: Fiction, romance, erotica."
1620151731,The Dark Light of Day,T.M. Frazier,,The Dark Light of Day by T.M. Frazier
1620610078,Obsidian,Jennifer L. Armentrout,"When seventeen-year-old Katy Swartz moved to West Virginia right before her senior year, she'd pretty much resigned herself to thick accents, dodgy internet access, and a whole lot of boring, but then she spotted her hot neighbor, with his looming height and eerie green eyes.","Obsidian by Jennifer L. Armentrout. When seventeen-year-old Katy Swartz moved to West Virginia right before her senior year, she'd pretty much resigned herself to thick accents, dodgy internet access, and a whole lot of boring, but then she spotted her hot neighbor, with his looming height and eerie green eyes."
